# lambda_val.val 0.33333
    1         4.7753561719
    2         5.7380726800
    3         6.3395799570
    4         5.4513560493
    5         1.6217990088
    6         8.7692949427
    7         8.5205977221
    8         6.7766027176
    9         1.5487883392
   10         1.4233269275
   11        -1.9085399348
   12         3.2894056027
